1,0.0885716078118644
2,-0.25712726175531736
3,-0.06445589786311332
4,-0.11570178214981487
5,-0.12049349234692103
6,0.03017737453580112
7,-0.3607782369317755
8,-0.18040664739239895
9,-0.07955280619381289
10,-0.23750994737095715
11,0.13585560033039826
12,-0.06905476478661092
13,0.0915260110342676
14,-0.4545977736964265
15,0.10301199385172236
16,0.1510959439568694
17,0.0999380489162356
18,-0.1560445535926393
19,0.2234523888202374
20,0.11185783653845173
21,-0.07662336553252977
22,0.13014903518986481
23,0.020673050912153698
24,-0.15176764477877447
25,1.2019737284720018
26,0.20695285993884716
27,-0.13119593285062484
28,-0.17320580182259335
29,-0.15704741892234914
30,0.024336885722448465
31,0.15723624043671214
32,0.07460973400679284
33,-0.007861044563243356
34,-0.14762084711993076
35,-0.08529794909448887
36,0.23816607472068668
37,0.0036210811916597926
38,-0.09121819390684874
39,-0.005713078181852194
40,-0.7556365947445279
