微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Ixv9BBpgL,一个社区，百分之一的人是内容贡献者，百分之十的互动和参与者，剩下的都是看看而已，偶尔吐个槽，一看，timeline 就发过这一条。天天等着别人原创，不如自己思考和输出。没有输出，永远是二流货色。Github 也是这样。一堆索取者，还吐槽别人代码烂，让你用了吗？  ,无,无,无,2020/3/7 14:19,iPhone 11 Pro Max,18,8,10
IxueCoIzA,苹果大爷给力，周六就过审核了，iOS 和安卓新版都已经上线。http://t.cn/RkidUVL讲堂改版，结合学习路径，更立体。更容易找到课程。部落动态可以转发。  原图 ,http://wx2.sinaimg.cn/large/53d2bf76ly1gcl88p6wcjj20yi15ktjp.jpg,无,无,2020/3/7 11:58,iPhone 11 Pro Max,8,1,5
Ix6QjjueE,推荐 得到 x 极客时间联合福利来啦！原价¥348，活动价仅¥262！立即开通 >>  得到联合极客时间与你一起，内... 分享自 @得到 http://t.cn/A67jEhsx  [组图共2张] 原图 ,"http://ww3.sinaimg.cn/large/53d2bf76ly1gcicyxbf1hj208c08c74i.jpg,http://ww4.sinaimg.cn/large/53d2bf76ly1gcicyyhzquj20m80yd7fu.jpg",无,无,2020/3/5 0:25,iPhone 11 Pro Max,8,1,3
Iwlq14kh0,今天晚上看了这个，关于产品经理和销售的描述过于真实了。没地方剪头啊http://t.cn/A67yxSKa  [组图共2张] 原图 ,"http://ww1.sinaimg.cn/large/53d2bf76ly1gccjljvppkj21110u0n3d.jpg,http://ww3.sinaimg.cn/large/53d2bf76ly1gccjskqi8wj21fy0u04ex.jpg",无,无,2020/2/28 23:41,微博 weibo.com,4,7,1
IvZZbcsF8,李玥 · 后端存储实战课，第二门课了。类电商平台存储技术应用指南http://t.cn/A67ZMtX3  原图 ,http://wx1.sinaimg.cn/large/53d2bf76ly1gc9wyyovvjj20go0gogma.jpg,无,无,2020/2/26 17:07,iPhone 11 Pro Max,5,0,1
IvY5stWVv,摄影师小麦的作品，推荐他的摄影课http://t.cn/Aik0e7DF  原图 ,http://wx3.sinaimg.cn/large/53d2bf76ly1gc9olk2dwaj20u018zjzu.jpg,无,无,2020/2/26 12:17,iPhone 11 Pro Max,1,0,1
Ivw2X2qCT,我分享了 @池建强 的头条文章 For you，免费开放848个课程  ,无,无,无,2020/2/23 12:54,iPhone 11 Pro Max,3,0,0
IvvUgiSa6,这个工具不错，用 Python 在笔记本上分析 100GB 数据。http://t.cn/A6h1BT9FVaex 是一个开源的 DataFrame 库，对于和你硬盘空间一样大小的表格数据集，它可以有效进行可视化、探索、分析乃至实践机器学习。  ,无,无,无,2020/2/23 12:33,微博 weibo.com,34,54,1
IvpVvn0TU,如何使Python程序快如闪电，提速30%Martin Heinz（平川译）分享自@极客时间 http://t.cn/A6huWZAQ  原图 ,http://wx2.sinaimg.cn/large/53d2bf76ly1gc5hs5lrelj21hc0u0aci.jpg,无,无,2020/2/22 21:19,极客时间,13,5,0
IvpEZwdke,但“好看”又往往会变成一个误区，会变成“为了好看而好看”。在审美水平没有达到相应高度的时候，通常就会变成“越用心越丑陋”。然后很多人又会走进另一个误区——把照片使劲儿投入到后期中去，前期拍摄的时候随手一拍，想着后期修图的时候反正也能“哐哐”套滤镜：让蓝天更蓝，让落叶更黄，让夕阳更红；觉得偏远山区看着不够惨，就使劲儿加颗粒、拉对比度、彩色转黑白；觉得迪士尼乐园不够梦幻，就加光效加文字，加各种模糊虚化……折腾一溜够，搞出来一张巨土的照片。审美虽然是主观的，但美是客观的，这个我刚才也说过了。就像我小时候，我曾经非常短暂地喜欢过理查德·克莱德曼，但现在我觉得他的音乐基本属于没法儿听的那种，我无法认可我小时候的主观，我只能觉得是自己当时没听过什么好东西。当一个东西只有它自己的时候，我们可以根据自己的主观判断表达自己的好恶；可当满世界都是好书、好画、好音乐、好电影、好照片的时候，美就是一个客观标准了，是一个能算出平均分的东西了，暂且不说有没有金线，但至少是有及格线的。就比如，我们经常会说有些电影是烂片，有些歌是口水歌，那都是跟好作品比出来的嘛，总不能都是好的吧，所以没什么新鲜的，也不难理解。图文摘自 小麦 的摄影专栏。                  原图                             ,http://wx3.sinaimg.cn/large/53d2bf76ly1gc5gloqt0kj21040o34nx.jpg,无,无,2020/2/22 20:39,微博 weibo.com,1,0,3
IvmgQFuox,苹果的网站和服务最近访问有点慢啊，App Store 每次都得全局一下才能激活，不知道咋回事，很特么无语。全局，你懂的  ,无,无,无,2020/2/22 12:01,微博 weibo.com,5,1,8
IvlLhDU07,## 程序员的寂寞刚一个小同学告诉我，写了个需要 nat 两次的 UDP 转发，很复杂，然后一次编译运行通过，然后就鸡冻的和老婆说了。老婆说，哦。这让我想起之前写过我的经历：> 说到程序员的寂寞，我常常回忆起这样一个场景，那是一个平静的编程工作日，我却痛苦不堪，当时在写一个呈现地图拓扑结构的实现，无论怎么写总会出现这样或那样的问题，要么拓扑图是乱的，要么效率太差慢的要命……终于，我找到了一个精巧的算法和逻辑解决了这个问题，拓扑图渲染的又快又准，我抑制不住自己内心「天下无所不可为」的冲动猛地站了起来，悄悄的说了一句「牛逼啊」，然后一边搓手一边环顾四周……大家都在静悄悄的工作，并没有意识到我的内心正在燃放着各种烟花爆竹……于是我又坐了下来，默默的继续编程。这就是生活，不让放烟花爆竹。                                 ,无,无,无,2020/2/22 10:43,iPhone 11 Pro Max,53,30,13
Ive5znN7p,在这次疫情发生后，企业对远程办公的需求大幅增加，华为云 WeLink、阿里钉钉、腾讯会议、字节跳动飞书等均推出一定时长的免费举措，试图让用户尽早习惯这种工作模式。http://t.cn/A6hQEpKg  ,无,无,无,2020/2/21 15:11,微博 weibo.com,0,1,1
IuVnHg5CQ,文言文还可以编程？揭秘程序员界的“最强大脑”丨Q事界 http://t.cn/A6hpBQW2  原图 ,http://wx3.sinaimg.cn/large/53d2bf76ly1gc1qxt9ghej21400p0e81.jpg,无,无,2020/2/19 15:34,分享按钮,5,1,2
IuKvViywQ,很多时候我们都需要自己深度思考，不停的向内汲取力量，向外吸收养分，才有可能做出一点对的事情。把对的事做对，非常难。因为不确定性，因为人们太容易犯错了。  ,无,无,无,2020/2/18 11:54,iPhone 11 Pro Max,9,0,2
IuKnfcNa2,近期新功能汇总，做了一些事情http://t.cn/A6ho8Fuk  原图 ,http://wx1.sinaimg.cn/large/53d2bf76ly1gc0eejmqdnj211j9kk1ky.jpg,无,无,2020/2/18 11:32,iPhone 11 Pro Max,1,0,0
IuElzFSnq,技术大咖们的开年 5 堂课之 winter 篇 | 正在直播 http://t.cn/RpM4fs9开工直播，如何面试找工作…  原图 ,http://wx2.sinaimg.cn/large/53d2bf76ly1gbznq2yws9j21om0yidvg.jpg,无,无,2020/2/17 20:12,iPhone 11 Pro Max,4,2,2
IulbtneiT,话说你们周一要不要到现场复工啊，感觉很多企业快撑不下去了……这一天天的。  ,无,无,无,2020/2/15 19:25,微博 weibo.com,37,60,28
Iuisk6NRz,高端旗舰机 小米 10 发布了，你会买吗？  原图 ,http://wx3.sinaimg.cn/large/53d2bf76ly1gbwz3asxfij20u00x0wif.jpg,无,无,2020/2/15 12:28,iPhone 11 Pro Max,17,1,30
IubObmyI8,第二弹，小姐姐学算法。颜值超高女程序员，揭秘 Google 工程师的4个学习算法的小窍门。 UP主：极客时间 #bilibili# 颜值超高女程序员，揭秘 Google 工程师的4个学习算法的小窍门  ,无,无,无,2020/2/14 19:33,iPhone 11 Pro Max,16,16,1
IubyzlC0A,感觉我司金子姑娘要火了10个理由告诉你，我为什么想嫁给程序员？。 UP主：极客时间 #bilibili# 10个理由告诉你，我为什么想嫁给程序员？  ,无,无,无,2020/2/14 18:54,iPhone 11 Pro Max,25,30,12
ItQxb6Wat,InfoQ 二叉树系列，这里看着更舒服。今天的讲述者是一位学霸、一位编程竞赛老鸟、一位广告技术人、一位创业者、一位 CTO、以及一位女性导师。她的名字叫做—— 胡宁，360 聚效联合创始人、首席技术官，现 360 商业产品 CTO。美国卡内基梅隆大学计算机科学博士、娱乐技术硕士。2005 年加入美国 Google，从普通工程师做到技术总监，先后领导主持了移动搜索、谷歌音乐及 Android 服务的研发。http://t.cn/A6h2FTtJ                                 ,无,无,无,2020/2/12 13:23,微博 weibo.com,5,5,1
ItLkGilTx,请问为什么都在立东西？你立根头发给我看看  ,无,无,无,2020/2/12 0:09,iPhone 11 Pro Max,7,6,4
ItINN3i8j,InfoQ 上架全新的视频模块，大牛小球，一网打尽。http://t.cn/A6hw5hJx  [组图共2张] 原图 ,"http://ww4.sinaimg.cn/large/53d2bf76ly1gbslnsfy4xj21c00u0kjn.jpg,http://ww3.sinaimg.cn/large/53d2bf76ly1gbslo819joj21c00u0npf.jpg",无,无,2020/2/11 17:42,微博 weibo.com,6,1,1
ItzQ7CcBI,韩健 · 分布式协议与算法实战，继续上新，生活总要继续。攻克分布式系统设计的关键难题http://t.cn/A6h7yyOc  [组图共2张] 原图 ,"http://ww1.sinaimg.cn/large/53d2bf76ly1gbri3syz7oj20ku1go7c1.jpg,http://ww4.sinaimg.cn/large/53d2bf76ly1gbri3u06zjj22vi5437wh.jpg",无,无,2020/2/10 18:53,iPhone 11 Pro Max,8,2,1
ItqetiaHq,最后 4 小时 ｜ 算法训练营第 6 期即将开营60 天攻克数据结构与算法，拿下大厂offer。开营倒计时 4 小时，600+ 企业内推机会，邀你加入>>>http://t.cn/A6Psgtsw  ,无,无,无,2020/2/9 18:26,微博 weibo.com,1,3,0
ItodCBa3r,目前看朋友圈里很多人都要绝交了。微博上也是，不过这是大部分是陌生人。  ,无,无,无,2020/2/9 13:18,iPhone 11 Pro Max,22,2,7
ItnXwqXPi,没必要加一堆群，好像能抢到大米一样。混到一个群里就能思考了吗？经常有用户问，如何构建自己的知识体系啊，如何提升格局啊，说得好像有什么秘诀良方一样。无非是阅读、学习、思考、实践。增强回路和调节回路交替进行，一点一点进步。加群里能帮助你思考？全特么是八卦。好好读书学习比什么都强。                                 ,无,无,无,2020/2/9 12:38,iPhone 11 Pro Max,43,21,9
IthQxbKp5,节前发了员工年终奖金，昨天 7 号，把工资也发了。我们有没有影响，当然有，线下技术大会和商务合作，都有问题。咋办？调整策略，改变打法，活下去，让每个员工都能如期拿到工资，就是最大的责任。  ,无,无,无,2020/2/8 21:05,iPhone客户端,211,18,12
It1lZD7RH,？  ,无,无,无,2020/2/7 3:05,iPhone 11 Pro Max,8,0,7
IsYrNpfpe,下周你们公司复工去办公室上班吗？  ,无,无,无,2020/2/6 19:41,iPhone 11 Pro Max,37,5,39
IsPCscmIm,AMA 第二弹，随便问。关于极客时间、技术产品、个人成长啥的……来自「Ask Me Anything」频道的动态分享自@极客时间 http://t.cn/A6Pn87cl  池建强的微博视频  ,无,"http://f.video.weibocdn.com/004qSZ0vlx07AIMClVTi010412002Tc70E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1586059292&ssig=CuZEmDy11T&KID=unistore,video",无,2020/2/5 21:13,iPhone 11 Pro Max,9,1,1
IsM81A92g,在部落做个 AMA，有问题可以来问大家都在远程工作吧，以前我在...来自「Ask Me Anything」频道的动态分享自@极客时间 http://t.cn/A6PEb5Ky  原图 ,http://wx4.sinaimg.cn/large/53d2bf76ly1gblencvcjqj20u011i0ve.jpg,无,无,2020/2/5 12:20,iPhone 11 Pro Max,4,2,0
IsFrSfQLw,测试工程师学习路径上线，基本上齐活了，一站式，一网打尽。基础课，测试通识课，接口测试，性能测试，自动化测试，移动测试。如果你是测试工程师，总有一款适合你http://t.cn/A6P87lCk  ,无,无,无,2020/2/4 19:19,微博 weibo.com,18,19,1
IsDfDBsIk,大部分人的状态：有时间的时候不学习不读书，没时间的时候抱怨没有时间。这次出乎意料长的假期里，我看到大家学习时长并不是增加了，而是减少了。如果是正常放假其实挺容易理解，都去玩了，哪有心思学习呢？但现在大家都「颓」在家里，其实也不学习。刷各种信息和八卦，刷抖音和王者，当然也包括谣言。为国宅家，但可以做的事情还是挺多的。我自己有个群，昨天一直在讨论如何通过远程办公提升工作和学习效率。有个群友说，只有这个群在讨论复工效率，其他群都是各种手段各种理由多在家呆着摸鱼……困难总会过去了，对很多人和企业来说，这可能是一个超越的拐点，一切都取决于我们自己。                                 ,无,无,无,2020/2/4 13:44,iPhone 11 Pro Max,33,19,5
IsCowFdBC,计算机科学家贾杨清的分享，主持人有点找不到自我……阿里巴巴副总裁教你如何成为一名 AI 架构师。 UP主：极客时间 #bilibili# 阿里巴巴副总裁教你如何成为一名 AI 架构师  ,无,无,无,2020/2/4 11:33,iPhone 11 Pro Max,4,16,2
Isk03roim,从周五开始远程办公复工。用户也开始陆续工作和学习了。八门计算机专业课推荐给大家，目前有 21 万人在学习中…http://t.cn/A6POWJos  ,无,无,无,2020/2/2 12:43,微博 weibo.com,14,14,2
IrVqWpD4D,春节期间配好了大部分学习路径，可以好好在家学习了。安卓版本和 Web 已经包含了学习路径功能，iOS 还没提交审核。http://t.cn/A6v1GNqy  原图 ,http://wx4.sinaimg.cn/large/53d2bf76ly1gbey0r9cuwj20u019y4qq.jpg,无,无,2020/1/30 22:11,微博 weibo.com,33,28,2
IryZHBLPm,据说身价 20 亿的工程师。淘宝、支付宝背后的男人，是怎样一手打造出 OceanBase 数据库的。 UP主：极客时间 #bilibili# 淘宝、支付宝背后的男人，是怎样一手打造出 OceanBase 数据库的  ,无,无,无,2020/1/28 13:03,iPhone 11 Pro Max,20,10,1
IrpU0iPVU,每天的日常：九点醒，吃早饭，唠嗑。看书看专栏，写东西。吃午饭。唠嗑，去老房子晒太阳，阅读，睡午觉。醒了吃晚饭，吃不太动了。刷手机，信息如潮，唠嗑，阅读，看会电视，写东西，看会美剧，困了就睡，也不知道几点睡…九点醒……  ,无,无,无,2020/1/27 13:55,iPhone 11 Pro Max,11,2,6
IrnGo03or,被吵醒，发现假期延长了、一代巨星科比去世了……感觉身处魔幻世界。2020  ,无,无,无,2020/1/27 8:15,iPhone 11 Pro Max,33,3,2
Ir6Ryfs8A,谣言真多，不知道散播者是为了啥。新型冠状病毒肺炎实时辟谣较真查证平台  ,无,无,无,2020/1/25 13:26,iPhone 11 Pro Max,29,72,5
IqIE7mU1R,"美国流感也很严重……加州朋友反馈So far, at least 2,900 people in the U.S. are estimated to have died from the flu this season, according to data released by the U.S. Centers for Disease Control and Prevention (CDC) last weekhttp://t.cn/A6PvhelM  ",无,无,无,2020/1/22 23:47,iPhone 11 Pro Max,6,3,2
IqHhy9We7,2003 年，我正在洪恩做培训业务，那时候用 .Net 1.0 和 C++ 配合写了一套英语培训系统，包括会员和课程管理，作业，录像，教室点评等一系列功能……  原图 ,http://wx1.sinaimg.cn/large/53d2bf76ly1gb5ltaaebqj20u01597bd.jpg,无,无,2020/1/22 20:19,iPhone 11 Pro Max,17,2,1
IqumEc0j4,极客时间做了一版学习路径，目前有计算机基础知识、前端工程师、Java 工程师、架构师的路径。http://t.cn/A6v1GNqy  [组图共2张] 原图 ,"http://ww4.sinaimg.cn/large/53d2bf76ly1gb40su575xj21di0u0gzh.jpg,http://ww2.sinaimg.cn/large/53d2bf76ly1gb40sue6fmj21550u01kx.jpg",无,无,2020/1/21 11:26,微博 weibo.com,14,2,4
Iqo3i93xm,UCloud 上市，300 亿市值，恭喜老季啊，当年的黑客，现在的企业家了我的又一个朋友 IPO 了，300 亿  ,无,无,无,2020/1/20 19:22,iPhone 11 Pro Max,14,1,0
IqaFKjfZE,道哥影响力不减。播放量挺猛阿里云盾负责人道哥，中国最牛的黑客，究竟为什么离开阿里两年后又重回阿里。 UP主：极客时间 #bilibili# 阿里云盾负责人道哥，中国最牛的黑客，究竟为什么离开阿里两年后又重回阿里  ,无,无,无,2020/1/19 9:18,iPhone 11 Pro Max,8,14,7
IpRyViH0y,这篇打开率 15000 +，6 元，付费人数 400 多。算算转化率，不高。个人如何在互联网上赚钱？  ,无,无,无,2020/1/17 8:39,iPhone 11 Pro Max,9,2,6
IpBFticzn,微信公众号支持付费阅读了  ,无,无,无,2020/1/15 16:11,iPhone 11 Pro Max,4,0,3
IpuXzbT4X,人生大部分时候都是自找苦吃，然后再自得其乐。否则怎么生存呢？  ,无,无,无,2020/1/14 23:06,iPhone 11 Pro Max,24,7,2
IplOWqabZ,来自十年资深产品人的互联网产品趋势回顾。去年的一个直播视频，看着哈哈乐。 UP主：极客时间 #bilibili# 来自十年资深产品人的互联网产品趋势回顾  ,无,无,无,2020/1/13 23:50,iPhone 11 Pro Max,9,15,0
IpkWyhlGA,王兴说：做一年，看三年，「想」十年。真正考验 vision 的是2030及以后。今年是 2020，大家可以想象一下，10 年后自己是什么样子，头发还保不保得住。说白了，这就是看穿未来的能力。  ,无,无,无,2020/1/13 21:36,iPhone 11 Pro Max,26,11,2
Ior2w3Ndp,AI-Lab专家口述：程序员真的是非常聪明有趣的一个群体。 说得多好啊UP主：极客时间官方 #bilibili#  『字节跳动的AI-Lab专家口述：程序员真的是非常聪明有趣的一个群体_演讲• 公开课_科技_哔哩哔哩』http://t.cn/AisasdmA  ,无,无,无,2020/1/7 23:17,iPhone 11 Pro Max,6,4,0
Io3fHsSz2,加班加不出好软件http://t.cn/AisVc5Qr  ,无,无,无,2020/1/5 10:44,iPhone 11 Pro Max,28,12,6
InGEllAwd,都睡了吗？2019 年最大的收获是啥？脱敏之后说说呗。  ,无,无,无,2020/1/3 1:11,iPhone 11 Pro Max,6,2,14
InFDSBkCc,为极客时间部落用户做了个短域名 h.geekbang.org，方便 Web 用户访问。  ,无,无,无,2020/1/2 22:38,iPhone 11 Pro Max,6,1,3
InE9sqY1F,看哭了69 岁的 C++之父：C++ 几十年长盛不衰，其生命力何在？。 UP主：极客时间官方 #bilibili# 69 岁的 C++之父：C++ 几十年长盛不衰，其生命力何在？  ,无,无,无,2020/1/2 18:50,iPhone 11 Pro Max,10,21,1
InE8yir8s,胡光 · 人人都能学会的编程入门课。这个是给想学习编程的同学做的。每天 10 分钟，轻松学编程分享自@极客时间 http://t.cn/AiswUB5Y  [组图共2张] 原图 ,"http://ww4.sinaimg.cn/large/53d2bf76ly1gaietcly44j20ku23b13n.jpg,http://ww2.sinaimg.cn/large/53d2bf76ly1gaietcrnvkj20ku0zw44k.jpg",无,无,2020/1/2 18:48,iPhone 11 Pro Max,5,0,0
InbyI7mBs,部落的 Web 版本已经上线了，欢迎测试挑 bug。网址：horde.geekbang.org http://t.cn/AiFONfPV  原图 ,http://wx2.sinaimg.cn/large/53d2bf76ly1gaewmqsc4nj20w413wtkf.jpg,无,无,2019/12/30 18:02,iPhone 11 Pro Max,0,1,0
Inb5P82Vt,一位投资人眼中的“JetBrains 公司”http://t.cn/AiFO7g2o最近看到一条推特消息，一名Benchmark的GP非常想投资JetBrains公司，但是这家公司不缺钱，从2000年成立以来，0融资。这让我想起共享经济，孙正义投资Uber和WeWork。结果，2019 年，特拉维斯从 Uber 套现 25 亿美元，纽曼从 WeWork 拿走 10 多亿美元分手费，留下孙正义带着两个巨亏的公司苦苦挣扎。这叫什么？创始人“顺利”离场，投资人被套牢！                                 ,无,无,无,2019/12/30 16:51,iPhone 11 Pro Max,12,11,2
In4tA3jfd,悲观者往往正确，乐观者往往成功。准备再战 20 年。20 年前，我的所有资产是 3000 块  ,无,无,无,2019/12/30 0:01,iPhone 11 Pro Max,64,48,8
In1XqwYQS,3节课搞定算法面试中的树、二叉树、二叉搜索树、红黑树。 UP主：极客时间官方 #bilibili# 3节课搞定算法面试中的树、二叉树、二叉搜索树、红黑树  ,无,无,无,2019/12/29 17:36,iPhone 11 Pro Max,16,16,1
ImzDwwxzA,B 站上新：手把手带你从0开发一款iOS App。 UP主：极客时间官方 #bilibili# 手把手带你从0开发一款iOS App  ,无,无,无,2019/12/26 17:30,哔哩哔哩移动客户端,15,10,1
Imon7FgMP,做一个爆款，长期来看基本上没啥用，无论是做产品，编程，写作，摄影，都需要人或团队具备持续输出有价值内容的能力。一切工作都应该围绕长期价值展开。  ,无,无,无,2019/12/25 12:49,微博 weibo.com,33,11,11
