微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Iz04D3q3w,帝国主义的衰落，难道不值得世界人民欢欣鼓舞？诚然，美帝国主义遇到了经济危机，总会想方设法的转嫁给世界人民，特别是被它视为眼中钉的中国！而寻找借口发动战争可能是其首选！但难道我们因为害怕战争就企望于美国强大？需知，美国的强大正是建立在对世界资源的掠夺、对世界人民的长期压迫之上的。现在，这次病毒疫情很有可能让它面临了经济困难和社会动荡，从而走向消亡！这种时刻，我们正确的做法应该是做好战争准备，防止它狗急跳墙。而不是因惧怕战争而妥协，更不能把美帝的消亡寄托于等待世界革命！要知道，在国际危难面前，总得有国家做桥头堡和先锋，才有可能真正引发世界革命。  千万不要忘记“天下资本是一家”                                 ,无,无,无,2020/3/17 10:52,HUAWEI Mate 9,190,348,74
IyAMnFMwU,最右的评论挺给力，转一下！//@阳光淳影- //@瑛兰傲雪:美国多位高官疫情期间对华发表歧视言论和恶意抹黑言论，甚至将新冠肺炎称为“武汉肺炎”。那个时候，你在干什么？大国气质，不等于面对歧视和抹黑熟视无睹，面对诋毁和污蔑默然以对。不去怼他们，反而怼自己国家外交部的发言人的说法没有大国气质，实在是令人不齿。                  原图                             ,http://wx4.sinaimg.cn/large/005M65BGly1gctmsvpaw1j30k04rpx6p.jpg,无,无,2020/3/14 18:28,HUAWEI Mate 9,85,81,28
IysKMeMgQ,真是无语了！ 陨石老刀的微博视频  ,无,"http://f.video.weibocdn.com/003rlXyXgx07BFQWIbNe01041200KY9L0E010.mp4?label=mp4_hd&template=626x360.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1586006187&ssig=Tobzt60YSe&KID=unistore,video",无,2020/3/13 22:02,HUAWEI Mate 9,96,183,34
IyrSdopig,疫情大爆发 ！如果美国败了，将会是世界上最惨的国家！  ,无,无,无,2020/3/13 19:48,HUAWEI Mate 9,11,24,10
IyqXnnvbt,转 // #看点快报# 《把新冠肺炎当流感，美国终于承认了！...-看点快报》 http://t.cn/A6zIC1ta  原图 ,http://wx2.sinaimg.cn/large/005M65BGly1gcsfhcdb9fj30fi09hjs1.jpg,无,无,2020/3/13 17:28,天天快报,7,12,0
IynnV3OFd,@方方 听说方方大作家写的"武汉封城日记"在西方资本主义国家很叫座，迎合了某些反华势力诋毁和抹黑中国的需求，所以被西方媒体进行了连载。方方你有成就感吗？  [组图共2张] 原图 ,"http://ww2.sinaimg.cn/large/005M65BGly1gcrzhzgq83j30ew0m6dip.jpg,http://ww1.sinaimg.cn/large/005M65BGly1gcrzib8ax7j30u00va41y.jpg",无,无,2020/3/13 8:22,HUAWEI Mate 9,291,318,71
Iyfnpx9CW,美分公知们跪拜吧！  原图 ,http://wx3.sinaimg.cn/large/005M65BGly1gcr0c4mfhpj30u01hc792.jpg,无,无,2020/3/12 11:59,HUAWEI Mate 9,14,39,5
Iy4yZ307D,//@亚历山大在基层 ：外国的月亮，都是中国公知给画圆的//@眉中王 ：从这次疫情可以看到，欧美的福利制度真是虚伪之极，连人的生命都无动于衷，人都死翘翘了，那些所谓福利还有什么用？资本社会露出了真面目，它就是一个打着自由民主的幌子、榨取价值的吃人社会，实际上这是制度问题。愿中华早日崛起！                  原图                             ,http://wx1.sinaimg.cn/large/005M65BGly1gcpomfxd9aj30k05ww4qp.jpg,无,无,2020/3/11 8:27,HUAWEI Mate 9,14,37,3
IxNju0irf,【实话实说，能不被屏蔽吗？】医疗平权，是只有社会主义国家才可以享受的到的产物。而医疗共产主义，也就是免费医疗！更是只有社会主义国家才能享受的到。在这次疫情中，我们的人民，确确实实的都享受到了！这让那些自我标榜为自由、民主的国家很受伤，它们有点穷凶极恶了！  ,无,无,无,2020/3/9 12:32,HUAWEI Mate 9,21,44,5
Ixom86XYc,正在看巜光荣时代》，感觉不错！我刚刚看完了一集，对剧情还是不很深入。  原图 ,http://wx2.sinaimg.cn/large/005M65BGly1gcki9n7unuj30b40gaab2.jpg,无,无,2020/3/6 21:00,HUAWEI Mate 9,4,12,4
IxaTJ5vPp,推荐阅读！『关于“外国人永久居留”，再说十点意见！』关于“外国人永久居留”，再说十点意见！  ,无,无,无,2020/3/5 10:44,HUAWEI Mate 9,33,75,12
IwAUV2bjS,看来人们怀疑新冠状病毒与美国有关，并非空穴来风！！！  [组图共5张] 原图 ,"http://ww3.sinaimg.cn/large/005M65BGly1gcefy8izoxj30u01hcgrq.jpg,http://ww4.sinaimg.cn/large/005M65BGly1gcefy9bdq8j30u01hc7b5.jpg,http://ww1.sinaimg.cn/large/005M65BGly1gcefya7hoaj30u01hcn71.jpg,http://ww2.sinaimg.cn/large/005M65BGly1gcefyb1hk9j30u01hck11.jpg,http://ww2.sinaimg.cn/large/005M65BGly1gcefyc4by1j30u01hcgvj.jpg",无,无,2020/3/1 15:09,HUAWEI Mate 9,98,335,51
IwjHYEV8t,钟南山：疫情不一定发源于中国，有信心4月底基本控制  ,无,无,无,2020/2/28 19:20,HUAWEI Mate 9,7,19,3
IvXGrcIN8,这帮王八蛋都该枪毙！我说为啥我总中不了大奖呢！http://t.cn/A67z7gTL  ,无,无,无,2020/2/26 11:16,HUAWEI Mate 9,3,24,4
IvMQycBSU,这孽畜骂了我就跑，拉黑我了！//@正能量wh //@陨石老刀:一个文痞流氓而已，而且专门玩朋友妻，它也配称新文化？公知果粉们果然是一群不要脸的东西。//@我是平淡激越:人家可是中国公知的鼻祖。//@小葱加油23:胡适不过只是个反动派的走狗文人而已 ，别把他说的那么高大上#胡适##一切反动派都是纸老虎##民国大师#@猎人瓦西里                  原图                             ,http://wx3.sinaimg.cn/large/005M65BGly1gc8az3e98xj30u01hcgrd.jpg,无,无,2020/2/25 7:40,HUAWEI Mate 9,34,89,7
Ivv5OdZAR,不看不知道，一看吓一跳！那些身为中国人，却整天抱怨和诅咒自己祖国的孙子们，更该看一看。『原形毕露！果然，钻石公主号是一面照妖镜！』原形毕露！果然，钻石公主号是一面照妖镜！  ,无,无,无,2020/2/23 10:29,HUAWEI Mate 9,80,122,18
IvfNH7uwu,http://t.cn/A6h8mfPC  ,无,无,无,2020/2/21 19:33,HUAWEI Mate 9,0,5,0
Iv3tQ1zJq,//@奔六 ：就是要让年轻的一代人了解前三十年中国的真实情况，了解毛主席的伟大构想，宏伟规划，和节衣缩食发展工业基础发现两弹一星的苦心。不要总是让那些王八蛋公知，既得利益集团，地主资产阶级的后代们，动辄以毛泽东时代生活质量低为依据，蛊惑年青一代，抹黑毛泽东时代，抹杀一代人艰苦奋斗的成就。                  原图                             ,http://wx2.sinaimg.cn/large/005M65BGly1gc2qoywuqgj30u04an1ix.jpg,无,无,2020/2/20 12:11,HUAWEI Mate 9,313,627,71
Iv2BiounU,一哥们儿是开超市的，昨天对我说，他的超市因近期部分商品涨价被执法部门发现并罚了款。我说：活该！  我那哥们儿抱怨说：由于新冠状病毒原故，有些商家原材料供不上，生产、运输等成本也相应增加。厂家提价我们有啥法？当然也要跟着提了。我说：那是你们涨价过高了。那货又说；平时我超市的一些商品，我想涨就涨，涨价多高也木人管，为啥现在就被说成是哄抬物价？  我说；你平时涨价可以被看成商业行为（市场行为）；但非常时期，你乱涨价，那就是制造社会恐慌、那就是投机倒把发国难财！国家不处理你处理谁？                                 ,无,无,无,2020/2/20 9:56,HUAWEI Mate 9,19,25,7
IuNJR9cd8,我去年一年的涨粉，还不如正常时一个月的涨粉多！刚玩微博粉丝少时能涨粉，现在玩微博快六年了，反倒不涨粉了，是我的水平越来越差了吗？不但不涨，还经常莫名其妙的减少！  ,无,无,无,2020/2/18 20:06,HUAWEI Mate 9,9,38,8
IuvKgrgfO,无论是从历史上来看，还是现在，对中医的抹黑和污名化，他们一直在进行。而且，随着医疗行业的逐步市场化，对中医药行业的一些监管上的不到位，所导致的市场混乱，也削弱了中医药行业的形象。//@平民王小石 ：密谋催生的《废止中医案》一出，医界鼎沸，全国震动，立即爆发了中医届历史上空前的抗议风潮。甚至就连国民政府的多数官员以及冯玉祥等军队将领都力挺中医。面对全国中医界和各界人士的强烈反对，汪精卫政府为了息事宁人，不得不灰头土脸地取消废止中医的提案。                  原图                             ,http://wx3.sinaimg.cn/large/005M65BGly1gbyjrytengj30u01hc7lb.jpg,无,无,2020/2/16 22:18,HUAWEI Mate 9,36,61,6
IukuNgill,爱情，不止是快乐也包含痛苦。优秀的人，能让自己的灵魂，在爱情的忧伤里得到洗礼和升华！  原图 ,http://wx2.sinaimg.cn/large/005M65BGly1gbx832p8s5g30ci09e1kx.gif,无,无,2020/2/15 17:40,HUAWEI Mate 9,13,77,8
ItYVD5EWF,讲得非常棒！ 王亶文的微博视频  ,无,"http://f.video.weibocdn.com/002ZbVGmlx07ATv9W5yg01041200sT9W0E010.mp4?label=mp4_hd&template=640x360.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1586006283&ssig=JNIeG58UBX&KID=unistore,video",无,2020/2/13 10:45,HUAWEI Mate 9,460,687,103
ItXF4govx,一听说美国要援助中国，一些汉奸美分们就又兴奋了，除了跪舔和夸张赞美外，更是添油加醋的大肆炒作！可惜很快就被事实打了脸。『美国政府真要援助中国一亿美元抗疫？露馅了！』美国政府真要援助中国一亿美元抗疫？露馅了！  ,无,无,无,2020/2/13 7:32,HUAWEI Mate 9,78,145,20
ItjW95U0Y,有一种思念，叫剪不断理还乱！……  [组图共3张] 原图 ,"http://ww2.sinaimg.cn/large/005M65BGly1gbpjrd16rdj30j60x7q44.jpg,http://ww3.sinaimg.cn/large/005M65BGly1gbpjtnhfqvj30j60x775i.jpg,http://ww2.sinaimg.cn/large/005M65BGly1gbpjtzkjfoj30j60x7wfq.jpg",无,无,2020/2/9 2:24,HUAWEI Mate 9,13,51,3
It84ZrqUX,有人问我，在微博上，是红色网友能量大还是汉卖们能量大？我说，这个问题不好回答、我也不敢回答。因为在微博上，就我这种小网民，我的言论也一直处于某些小汉奸的监控下，他们就像美国中情局的特工一样厉害，可以用莫须有的罪名任意用屏蔽、禁言、限转等等手段。吓死宝宝了！  ,无,无,无,2020/2/7 20:13,HUAWEI Mate 9,42,46,11
It7jo6827,中国的新汉卖们也是一景，他们宁愿把钱送给其洋爹，也不愿意真心帮助自己的同胞。  原图 ,http://wx3.sinaimg.cn/large/005M65BGly1gbo064zivfj30u01o0dmc.jpg,无,无,2020/2/7 18:15,HUAWEI Mate 9,103,125,16
It44tyW53,对于方方这个女人，我向来无好感！尽管新浪里有势力挺她，她的粉丝很多、影响力很大。但觉得她那看似公正客观的文字里，总是裹藏着恶毒和别有用心！（个人观点）『郭松民 | 评方方的“枉死论”：你对得起武汉吗？』郭松民 | 评方方的“枉死论”：你对得起武汉吗？  ,无,无,无,2020/2/7 10:01,HUAWEI Mate 9,247,246,49
IsYkPoL92,每天看新闻联播，都会被那些坚守在第一线，舍小家为大家的广大医护人员所感动！      再次为我们的白衣战士们点赞！  ,无,无,无,2020/2/6 19:24,HUAWEI Mate 9,20,7,0
Isx5nnwTr,讲得挺有道理，看来还得继续呆在家。 陨石老刀的微博视频  ,无,"http://f.video.weibocdn.com/0001XOhNgx07AFEcTVLp010412006DNh0E010.mp4?label=mp4_hd&template=640x360.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1586006318&ssig=99Kko1NL1t&KID=unistore,video",无,2020/2/3 22:02,HUAWEI Mate 9,13,94,5
IsvIosXt9,有博友问我：民营企业与过去所说的私营企业有什么不同？           我回答：我水平低，只知道名字不同。  原图 ,http://wx3.sinaimg.cn/large/005M65BGly1gbje18q1lcj30qo0wf3zx.jpg,无,无,2020/2/3 18:33,HUAWEI Mate 9,63,152,24
IstdUl8oT,许多的真相，是要付出时间的代价的，甚至是沉重的代价！ 陨石老刀的微博视频  ,无,"http://f.video.weibocdn.com/000172mwgx07AEZH3jaM01041200XepN0E010.mp4?label=mp4_hd&template=360x240.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1586006319&ssig=wKKKvxtK2m&KID=unistore,video",无,2020/2/3 12:12,HUAWEI Mate 9,284,579,68
IryYcyC4i,我是那种，只要手里还有筹码，就不会认输、就是一无所有了，也只会傻笑的人。  原图 ,http://wx3.sinaimg.cn/large/005M65BGly1gbc6uexys4j307e0b4jsh.jpg,无,无,2020/1/28 13:00,HUAWEI Mate 9,21,123,12
Ir7XYlh9n,这些年，有关离婚题材的电视剧是越来越多，这也客观的反映了夫妻家庭关系破裂的现实情况。如果一个社会离婚率居高不下，屡创新高，就会造成社会问题，影响到社会的和谐安宁。  ,无,无,无,2020/1/25 16:15,HUAWEI Mate 9,6,70,2
IqYlYqEwU,去年我一年涨的粉，还没有顺畅时一个月涨的粉多。说渣浪没有人为控制，只有煞笔才信。  ,无,无,无,2020/1/24 15:47,HUAWEI Mate 9,4,14,2
IqMmXeDEG,武汉已经实行了交通封闭！这也是无可奈何之事。�  原图 ,http://wx4.sinaimg.cn/large/005M65BGly1gb686cbsd1j30u01hcn7p.jpg,无,无,2020/1/23 9:16,HUAWEI Mate 9,12,18,6
IqmqJ0KV7,刚刚浏览了一下电视剧频道，发现在抗日战争题材上，歌颂共产党的和歌颂国民党的电视剧，各占半壁江山！  ,无,无,无,2020/1/20 15:14,HUAWEI Mate 9,34,56,15
IppmuyPFx,一个有故事的女人！ 陨石老刀的微博视频  ,无,"http://f.video.weibocdn.com/000QouSlgx07A8S5O9ew01041200Gf3d0E010.mp4?label=mp4_hd&template=480x720.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&Expires=1586006405&ssig=slXQZSbrE0&KID=unistore,video",无,2020/1/14 8:51,HUAWEI Mate 9,25,70,9
Ip6EiCtBY,一点小小的感悟：和女人有争议时，有时候还真的不能硬呛着。因为，很多时候她们要的只是一个道理而不是利益。你硬呛着来，她们会誓死捍卫！而你如果能在她们坚守的道理上肯做些让步，她们可能会把整个江山送给你！  ,无,无,无,2020/1/12 9:13,HUAWEI Mate 9,5,23,3
IoYlDllaF,人家说，一个人不喝酒，两个人不赌钱。不知从什么时候，我已习惯了一个人偶尔喝酒！不是为了享受，也不是为了浇愁，而是为了陪伴！我觉得酒懂我，我也懂酒！  原图 ,http://wx3.sinaimg.cn/large/005M65BGly1gashpmqe7hj30c80hnmym.jpg,无,无,2020/1/11 12:05,HUAWEI Mate 9,52,138,35
IowVD3oEB,认同右边的评论！//@分外桃花: 在自己国家利益和美国利益面前，公知会毫不犹豫的选择站在美国一边，纵然是美国失去了道义和公理，公知也会为了他们美国主子而欺骗、撒谎、诡辩。非战争时期公知明里喑里充当颜革的急先锋，战时公知就会公开投敌充当汉奸带路党，当下的公知其实就是一群与正义为敌的兽类。                  原图                             ,http://wx1.sinaimg.cn/large/005M65BGly1gap39moqe9j30u01hc43s.jpg,无,无,2020/1/8 14:17,HUAWEI Mate 9,26,103,10
IoqKqCfg4,//@无为李爷 ：属实。//@eprom ：年轻人不要把文革期间想象成人人戾气都很重，互相争来斗去，不讲规矩，经常胡来。那不是事实，实际上，文革期间人是相当守规矩的，文明礼貌程度相当高的，人们习惯于用高道德标准要求自己。真正乱是八十年代。  ,无,无,无,2020/1/7 22:33,HUAWEI Mate 9,112,176,33
IoogEhyNu,支持伊朗的正义行动！  [组图共3张] 原图 ,"http://ww4.sinaimg.cn/large/005M65BGly1gao2epqw66j30u01hcgso.jpg,http://ww4.sinaimg.cn/large/005M65BGly1gao2eqwgenj30u01hcajd.jpg,http://ww2.sinaimg.cn/large/005M65BGly1gao2erqay1j30u01hcq91.jpg",无,无,2020/1/7 16:14,HUAWEI Mate 9,40,40,13
Io5Vec6Th,这水平我服！  原图 ,http://wx4.sinaimg.cn/large/005M65BGly1galrjibc3nj30m80m2q4z.jpg,无,无,2020/1/5 17:32,HUAWEI Mate 9,52,65,14
Io1NIyTNN,夫妻感情这事儿吧，全靠双方的珍惜程度。做为男人，你千万别说，反正她是我老婆了，我想咋样就咋样！做为女人，你也千万别说，反正他是我老公了，就对感情细节不用再注意了！如今这社会，离婚就像换车一样容易，爱情的小船说翻就翻。  原图 ,http://wx4.sinaimg.cn/large/005M65BGly1galb9085a6j30c8096wew.jpg,无,无,2020/1/5 7:02,HUAWEI Mate 9,16,106,7
InSCptFWS,http://t.cn/AisqXutJ  ,无,无,无,2020/1/4 7:40,HUAWEI Mate 9,1,8,0
InupxsT1D,我在电视频道看巜遥远的婚约》，非常棒！推荐给博友们！  ,无,无,无,2020/1/1 18:02,HUAWEI Mate 9,9,19,5
In9A84buz,//@牛饮一族 ：对，不要上当//@陨石老刀:利用历史事件挑起中国民间仇俄情绪，离间当下的中俄关系可不是件容易的事儿，要久久为功！听说美国的非政府组织NGO花了不少钱让中国的一些汉卖玩意儿们干这活。  原图 ,http://wx1.sinaimg.cn/large/005M65BGly1gaenw42pm8j30u01hc7bn.jpg,无,无,2019/12/30 13:00,HUAWEI Mate 9,20,135,12
In7RJvP43,【朋友圈拿来的！】刘备找了3个人，夺了天下[强]唐僧找了3个人，取了真经�你找了3个人，输了800多[捂脸]这张图告诉我们：找对人，做对事，很重要！  原图 ,http://wx1.sinaimg.cn/large/005M65BGly1gaegb7nevhj30k00k0765.jpg,无,无,2019/12/30 8:38,HUAWEI Mate 9,9,50,7
ImPmf2C0d,没有梦想的人生活不会精彩，但若时时沉浸在梦里就迷糊了！   只有把梦想与现实结合的人才能拥有美好的明天。  原图 ,http://wx1.sinaimg.cn/large/005M65BGly1gac6lntkb9j30u01hckjl.jpg,无,无,2019/12/28 9:31,HUAWEI Mate 9,15,103,3
ImxoJabue,今天是毛爷爷的生日！当浮一大白，高歌一曲！  [组图共2张] 原图 ,"http://ww3.sinaimg.cn/large/005M65BGly1ga9zb2sr37j30gd0nmgmy.jpg,http://ww4.sinaimg.cn/large/005M65BGly1ga9za31fksj30t60lrafs.jpg",无,无,2019/12/26 11:48,HUAWEI Mate 9,1110,111,75
ImvwKnfeY,//@牛饮一族 ：对，不要上当//@陨石老刀:利用历史事件挑起中国民间仇俄情绪，离间当下的中俄关系可不是件容易的事儿，要久久为功！听说美国的非政府组织NGO花了不少钱让中国的一些汉卖玩意儿们干这活。  原图 ,http://wx3.sinaimg.cn/large/005M65BGly1ga9r1y5j73j30u01hc19k.jpg,无,无,2019/12/26 7:02,HUAWEI Mate 9,18,92,10
Imvd2vjhH,//@天涯浪子觅知音: 蒋介石在宣传孔子的孝悌和礼义廉耻学说，这是他迷惑人的惯用手段，以此欺骗和愚弄人民的意识。母亲！您还记得吧？是谁殴打您、抓住您的头发将您从二楼拖到楼下？那不是他蒋介石吗？【是谁打我的祖母，使祖母因此致死？】那不是他蒋介石吗？这就是他对父母和妻子的孝悌和礼义。  原图 ,http://wx1.sinaimg.cn/large/005M65BGly1ga9pnso25wj30k06wrx6q.jpg,无,无,2019/12/26 6:14,HUAWEI Mate 9,7,25,3
ImnXrxYI9,从群里拿来的。请你一定转发啊拿破仑说：    中国是一只睡狮，一旦他醒来，整个世界都会为之颤抖。它在沉睡着，谢谢上帝，让它睡下去吧。马克思：    明治维新之后日本形成的工人阶级还不足以领导东方的无产阶级革命……对于东亚，可以寄希望于中国的农民领袖。恩格斯：    20世纪世界无产阶级运动中，中国的革命领袖，有可能出现在扬子江中上游几个省份，那里的民众极具反抗精神。列宁问瞿秋白：    这位在湖南省领导农民运动的毛泽东同志在哪里？我能见见他吗？斯大林说：    和东欧的同志们不同，毛泽东同志是世界上第一个真正凭枪杆子而不仅仅是借助共产国际的力量建立社会主义国家的领袖！美国总统罗斯福说：    “二次大战的英雄人物毛泽东没能出席开罗会议，是历史的错误，我个人觉得非常遗憾！”美国总统杜鲁门说：    “美军和联合国军不要轻易靠近鸭绿江！中国的领袖毛泽东是伟大军事家，他刚刚打败对手数百万大军，对此我们必须谨慎对待！”英国元帅蒙哥马利说：    和毛泽东指挥的历史性战役相比，二次大战的几次战役都黯然失色，他是最伟大的统帅。赫鲁晓夫在世界共产党大会上说：    “毛泽东同志是真正的共产党人，在马克思主义哲学方面，他是列宁同志之后最伟大的马克思主义理论家。”铁托说：“我绝不理会苏联的态度！但是，我们南斯拉夫共产党人尊重毛泽东同志，我们要研究毛泽东选集，掌握毛泽东思想。”德国总理默克尔说：“我成长在民主德国，中学时代学习马克思主义时，我就研读《毛泽东选集》这是我后来作为德意志联邦共和国总理放在案头时常阅读的著作。”联合国秘书长潘基文说：我已经指示把天安门上的毛主席像版权买下，要在纽约联合国总部一楼大厅永久悬挂，让全世界来参观的人们向毛主席致敬！美国总统奥巴马请南街村在白宫大草坪树立了十八米高的“毛主席挥手我前进”的塑像。他和夫人每天瞻仰，敬献花篮。叶利钦说：“和我们不同，我们的中国朋友可以选择他们的（社会主义）道路，因为他们有伟大的毛泽东和毛泽东思想。”基辛格说：“综观人类历史，毛泽东是二十世纪乃至全世界最伟大的政治家，无人能与之堪比！”古巴革命领袖格瓦拉说：是毛泽东同志“农村包围城市”的理论武装了我，鼓励我走向刚果、走向玻利维亚。委内瑞拉总统查韦斯说：毛泽东思想是我们拉丁美洲人民求解放的指路明灯，有毛泽东思想，我们难道会惧怕美帝国主义！古巴总统卡斯特罗说：你们的伟大领袖毛主席和我们是同一个目标，我们都在为解放全人类而奋斗。他的思想是我们的指路明灯，是我们实现战斗目标的指导思想。普京总统说：我们的中国朋友有毛泽东思想，我们俄罗斯非常羡慕。我十分尊重毛主席，他是不折不扣的人民领袖。[强][强][强][强]毛主席诞辰即将到来，特转此帖，以示纪念！                                 ,无,无,无,2019/12/25 11:46,HUAWEI Mate 9,90,206,28
Im7gcyq14,感觉他的事儿可不少！ 陨石老刀的微博视频  ,无,"http://f.video.weibocdn.com/000vVL7glx07zAl7w6W4010412004iRU0E010.mp4?label=mp4_hd&template=640x368.25.0&trans_finger=1d826f6f1a11607b0eef762fee9b15cd&Expires=1586006555&ssig=lJWnEjtGXO&KID=unistore,video",无,2019/12/23 17:16,HUAWEI Mate 9,13,53,5
IlMhmDlpj,//@淡淡幽香fgt //@福家辉://@麦秀墟:李亚鹏和王菲离婚签字时，李亚鹏把名字写成“李亚朋”，工作人员提醒：你的鸟没了。李亚鹏：“老婆都没了，要鸟有何用？！”一旁的王菲听了二话没说，将名字签成“王非”。工作人员提醒王菲说：你的草头写掉了。王菲气愤地回应：“鸟都飞了，还留着草窝干嘛！”                  原图                             ,http://wx4.sinaimg.cn/large/005M65BGly1ga47apchorj30u01hc793.jpg,无,无,2019/12/21 11:51,HUAWEI Mate 9,8,7,3
IlLIBo6YS,无语了！//@无为李爷 问：李爷，被吹上天的美国飞虎队抗战时期在中国有啥突出表现？答：李爷想起飞虎队改组的第14航空队六寨大轰炸。1944年11月25日，9架美军战机突然出现在广西六寨上空，盘旋俯冲，炸死炸伤中国军民数万。英勇的国民革命军被飞虎队干掉了1个中将，2个少将，还有8个上校和200名官长及800多名士兵。                   原图                             ,http://wx2.sinaimg.cn/large/005M65BGly1ga44r9u5grg30g207w1kx.gif,无,无,2019/12/21 10:25,HUAWEI Mate 9,11,18,2
IlLbO3Gp9,http://t.cn/AiDBkHiL  ,无,无,无,2019/12/21 9:04,HUAWEI Mate 9,9,4,2
