微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IAZ2NnZFS,跟大家分享个我研究营销的小心得，就我观察，做菜博主大致有两类，一类是画面做得很唯美的，菜品很漂亮的那种，另一种就是王刚那样的硬核做菜方式，不讲究画面，都是硬核知识点。前者大多是吸引对于美好精致生活投射的观众，这样做菜不做菜的都会看，美好画面看起来也愉快舒适。那后者是如何吸引到那么多观众的呢，一般来说，王刚那种是针对学做菜的人的教学，那不做菜的人为什么会被吸引呢。那是因为，王刚的做菜技巧的高超，也就是，不做菜的观众是来看欣赏王刚炫技的。所以引申到漫画上，一些一眼就能看到的东西，例如吸眼球的人设啊，天马行空的故事背景啊，这些其实都是吸引路人粉的手段，那如果不做这些，另一个方法就是炫技了，画技好点，也是可以吸引到不少路人粉的。好像说了一堆废话，不管了，大家有什么营销上的心得，也分享给我吧~互相交流下                                 ,无,无,无,2020/3/30 11:55,搜狗高速浏览器,172,6,58
IARug9QxR,杰埼。大家觉得上一张图那样互相问“行了没”很嗯~相敬如宾吗？  原图 ,http://wx2.sinaimg.cn/large/7d7e1b98gy1gdaw1gs9nmj20nh0zgamu.jpg,无,无,2020/3/29 16:41,搜狗高速浏览器,690,17,103
IAFEK8eLi,杰埼。日本太太的梗。  ,无,无,无,2020/3/28 10:34,搜狗高速浏览器,695,10,154
IAy81tXoW,求助万能的首页，村田雄介画过一张老师跟小杰还有其他英雄去海边的图，小杰背了个箱子，记得是彩图，我怎么都找不到了，谁有发我一张，请帮帮无助的烤鸭~  ,无,无,无,2020/3/27 15:24,搜狗高速浏览器,63,1,16
IAgGO7MA6,《没人气漫画画手的日常》我需要个安静的环境  原图 ,http://wx2.sinaimg.cn/large/7d7e1b98gy1gd6dl7cyxqj20nh0zgdne.jpg,无,无,2020/3/25 19:00,搜狗高速浏览器,374,17,80
IzNRBzfQh,《没人气漫画画手的日常》合集四。一 和二和三→http://t.cn/A6zd0v1F求转发安利  [组图共9张] 原图 ,"http://ww3.sinaimg.cn/large/7d7e1b98gy1gd2ua2tp43j20jp0tr42q.jpg,http://ww1.sinaimg.cn/large/7d7e1b98gy1gd2ua2vgmwj20jp0trte9.jpg,http://ww1.sinaimg.cn/large/7d7e1b98gy1gd2ua2w6auj20jp0tr0zt.jpg,http://ww3.sinaimg.cn/large/7d7e1b98gy1gd2ua2xnhzj20jp0tr44n.jpg,http://ww4.sinaimg.cn/large/7d7e1b98gy1gd2ua2ygihj20jp0trjya.jpg,http://ww3.sinaimg.cn/large/7d7e1b98gy1gd2ua301y1j20jp0trgrk.jpg,http://ww4.sinaimg.cn/large/7d7e1b98gy1gd2uay9hljj20ng0zgjyi.jpg,http://ww4.sinaimg.cn/large/7d7e1b98gy1gd2uaihdttj20nh0zg47p.jpg,http://ww1.sinaimg.cn/large/7d7e1b98gy1gd2uaigj6zj20nh0zg7eg.jpg",无,无,2020/3/22 17:37,搜狗高速浏览器,495,280,138
IzNNGEQ8R,《没人气漫画画手的日常》不贪了不贪了  原图 ,http://wx3.sinaimg.cn/large/7d7e1b98gy1gd2u10borsj20nh0zg111.jpg,无,无,2020/3/22 17:27,搜狗高速浏览器,356,19,73
IzDsKmjrZ,话说，我也可以做个百日更，只是，我不知道画什么，大家有想法吗？  ,无,无,无,2020/3/21 15:08,搜狗高速浏览器,204,1,69
IzuA9ikwW,想问下大家哈，大家觉得画画至少需要什么样的天赋或者能力？如果要成为10万粉太太，那又需要什么样的天赋或者能力？因为大家对于天赋的定义不一样，所以尽量把需要的天赋是什么讲清楚哈，例如，需要老师一说你就能明白怎么画的天赋，或者只需要拿得起画笔就可以了，之类  ,无,无,无,2020/3/20 16:32,搜狗高速浏览器,172,7,82
Izjd82nai,【西西弗斯是希腊神话中的人物，西西弗斯触犯了众神，诸神为了惩罚西西弗斯，便要求他把一块巨石推上山顶，而由于那巨石太重了，每每未上山顶就又滚下山去，前功尽弃，于是他就不断重复、永无止境地做这件事——诸神认为再也没有比进行这种无效无望的劳动更为严厉的惩罚了。西西弗斯的生命就在这样一件无效又无望的劳作当中慢慢消耗殆尽。】昨天有人跟我说起了西西费斯推石，我在想我在做的事是不是推石。我跟那些追求自己音乐之梦但是怎么都红不起来的人有什么区别，他们不够帅不够美不够年轻，资质平平，跟红沾不上一点边，我跟这样的人又有什么区别呢，我也是那么多画手里普通的一个而已，并没有什么特别突出觉得肯定会红的特质啊，不够年轻不够有趣不够有想法画技不够好，我画下去，确实是推石啊。我不是丧啊或者要大家安慰什么滴啊，我只是说说我想到的事，不带情绪滴讲这么个事。这事吧，其实谁都没办法肯定我现在就是推石，但是我也没办法证明自己不是在推石，那假设我画了10年还是这个样子，还画不画，我仔细琢磨了下，还是画吧，谁知道明天会不会出现火山爆发呢，那我可能会埋在火山灰里后悔今天没画想画的东西。当然也可能老了之后懊恼自己浪费了十年时间，去挣点养老金不好吗？喏，那现在让我继续画下去的理由，其实是对于未来的未知，我必须10年后才能确定“哦，当时的我确实是在推石，我就是个平庸的画手，我不可能在这个行业上存活”，时间没到之前的任何结论都是推测而已。而我也要尽量避免让现在的自己变成推石，努力改变现状，但是，现在的我看起来就是在推石【挠头】。                                 ,无,无,无,2020/3/19 11:35,搜狗高速浏览器,156,3,91
IziEKlpTf,杰埼。ED老师【下】http://t.cn/A6zHN48A告诉我，香不香。有图未显示的退出重新进  ,无,无,无,2020/3/19 10:10,搜狗高速浏览器,191,13,133
Izega0o7b,ED老师我是15号开始勾线，4天如果都在画的话是可以画完21P的，所以明天更下的。我已经有速度了，什么时候能红啊【另外这个半小时集中精神画的方法对我很有效】  ,无,无,无,2020/3/18 22:59,搜狗高速浏览器,90,0,26
Iza5zucwG,跟大家分享下我现在的画画方式哈，以前是边刷微博边聊天边画，每P起码也要1个半小时，甚至更多，然后又因为勾线无聊，会边听讲课啊小说啊什么的缓解无聊，然后也是半小时休息一次。现在我改成了，这半个小时内，只画画，什么都不干，专心提高速度，能画多快画多快，而半小时之后一定要起来走动和掰掰手指，上厕所喝水吃东西都可以，效率提高了好多。然后你会发现这半小时好快，也不耽误你做别的事，休息时间你干什么都行，休息时间长短自己控制，尽量做到放松肌肉，当然要忙别的也可以去，半个小时的专注不耽误你什么事。效率高了一天下来剩余的时间也多了，还可以玩游戏。唯一的坏处是，感觉把身体压榨到极致了，很快就累了，但是及时休息放松不至于弄伤自己，如果感觉太累了就休息长一点，因为集中精神的时间只有半小时，不管是精神和身体都是可以承受得住的。推荐各位创作者都试试。当然也可以调整为20分钟，40分钟为间隔，我觉得30分钟比较合适。                                 ,无,无,无,2020/3/18 12:22,搜狗高速浏览器,121,1,30
Iz3tC8rmf,鹅厂给我发了邮件让我去提交申请可以结算月票，记得没几张想去看看，发觉现在账号登录不了，反复提示登录，啊啊啊麻烦死，算了，反正也没几个票，就是浪费了投票的人的心意了  ,无,无,无,2020/3/17 19:32,搜狗高速浏览器,73,0,19
Iz1sMCcOQ,我总说自己没人气是有数据支持的，而我说自己没人气只是陈述个事实，并不是伤心难过懊恼痛苦不堪要放弃等等各种负面情绪，说完全不难过是骗鬼，但是我并不是丧哈，只是陈述这个事实，然后按照这个事实去做些改变，也不是拐弯抹角希望你们安慰，只是说这个现状，这个事实有人不希望我说这些，但是如果我不说，大家总以为我画得挺好啊肯定赚大发了，不行啊！快穷死了！快帮我想办法发财啊！                  原图                             ,http://wx3.sinaimg.cn/large/7d7e1b98gy1gcwvyuitozj206702u0si.jpg,无,无,2020/3/17 14:24,搜狗高速浏览器,295,4,150
Iz0CPuypH,这次比较成功[嘿哈]经验：刀要磨快点；骨下面那刀要切深点，骨上面那刀从骨头中间开始切都有可以；2斤的小草鱼不好切，也不要用鲫鱼这样切。  原图 ,http://wx4.sinaimg.cn/large/7d7e1b98gy1gcwsycmmrtj21h50u0e82.jpg,无,无,2020/3/17 12:16,微博国际版,193,2,33
IySPHri9T,舔到恼火的杰医生  原图 ,http://wx1.sinaimg.cn/large/7d7e1b98gy1gcvujrn9kpj20e90jt0vv.jpg,无,无,2020/3/16 16:26,搜狗高速浏览器,316,1,38
IyRMmdWPT,杰埼。上次讨论的ED老师，分上和下，【上】我放面包多了→http://t.cn/A6zCqwMw【下】还没画。我蛮喜欢这个短篇，折磨老师太愉快了  [组图共2张] 原图 ,"http://ww3.sinaimg.cn/large/7d7e1b98gy1gcvpw7xuazj20nh0zgdtm.jpg,http://ww1.sinaimg.cn/large/7d7e1b98gy1gcvpw7pdy1j20nh0zgdt5.jpg",无,无,2020/3/16 13:45,搜狗高速浏览器,337,12,92
IyJBNgE2H,我刚试了下加快勾线速度，大概1个小时能画1P，但是真的累，而且需要非常熟练，不熟悉的地方还是会卡壳，会得过且过，不会去细究一些东西了，果然是追求速度就得放低质量所以关键是平衡时间和质量的节点  ,无,无,无,2020/3/15 16:57,搜狗高速浏览器,111,3,16
IyHpOi7wQ,真的是通货膨胀了，以前都说继承百万家产，现在不够了，是继承月入百万的家产了……  ,无,无,无,2020/3/15 11:22,搜狗高速浏览器,217,0,23
Iytfh2Y4V,同样是冷CP，同样是开车，同样是10万左右粉，我好羡慕对方开车好多转评赞啊！！！而且对方手速好快，我得继续加油努力  ,无,无,无,2020/3/13 23:17,搜狗高速浏览器,500,9,108
IygFPpF6k,《没人气漫画画手的日常》严谨精神  [组图共2张] 原图 ,"http://ww1.sinaimg.cn/large/7d7e1b98gy1gcr62p1mptj20nh0zg47p.jpg,http://ww1.sinaimg.cn/large/7d7e1b98gy1gcr62p1norj20nh0zg7eg.jpg",无,无,2020/3/12 15:17,搜狗高速浏览器,539,26,125
IyfIB4CXn,杰埼。日更计划姿势系列，昨天有人点于是继续更。7+64  ,无,无,无,2020/3/12 12:51,搜狗高速浏览器,638,12,127
IyeD2baji,"刚想，我每天这样画，放面包多收点钱不好吗，有10块是10块呀，转念一想，好像也卖不了几块钱，想着和别人一样在爱发电能卖个2,3万，我没那本事啊……那我现在这样做有什么意义呢？想起湘爷说的：你不可能让每一件事都有意义，你这又想事事完美了。好吧，他是对的，人就是这样每天在没有意义的事情上忙忙碌碌。                                 ",无,无,无,2020/3/12 10:05,搜狗高速浏览器,276,2,73
Iy6el29qZ,杰埼。日更计划体位系列，1转3。这两个动作胸胯有扭转，超级难画……另外该系列大家点到的基本都画了，人气也下降了，所以该系列结束，至于日更嘛，看心情吧  ,无,无,无,2020/3/11 12:42,搜狗高速浏览器,697,6,169
Iy4XLyeYd,月季的修剪，这棵绒球门廊，现在剪是不是来不及了……虽然还没看到花苞  原图 ,http://wx2.sinaimg.cn/large/7d7e1b98gy1gcpqcbqvl6j20u01h57wj.jpg,无,无,2020/3/11 9:28,搜狗高速浏览器,113,0,25
IxYfh6GEp,16年的时候画过一个别人设计的魔王老师【图1】，合集想收录，但是我又不记得是谁画的了！为了尊重原设计者，我改掉了衣服的设计【图2】，然后后面的勇士杰诺斯什么的都是我自己的了  [组图共2张] 原图 ,"http://ww4.sinaimg.cn/large/7d7e1b98gy1gcowp6a2ssj20om0i3795.jpg,http://ww4.sinaimg.cn/large/7d7e1b98gy1gcowp8ko5oj20kn0fvn0p.jpg",无,无,2020/3/10 16:22,搜狗高速浏览器,419,1,63
IxWaW6h4v,杰埼，日更计划体位系列，68。http://t.cn/A6zwJi9Z这种体位真没意思  ,无,无,无,2020/3/10 11:06,搜狗高速浏览器,348,5,127
IxNeZlzMO,杰埼。日更计划姿势系列——11  原图 ,http://wx2.sinaimg.cn/large/7d7e1b98gy1gcnk5c4sy4j204v05lwfg.jpg,无,无,2020/3/9 12:21,搜狗高速浏览器,731,7,165
IxHyqDn7O,评论变少了，看来大家的身体吃不消啊~  ,无,无,无,2020/3/8 21:53,搜狗高速浏览器,344,0,161
IxFdzqp2R,整理之前的黑历史，一直想着，啊大家真好，画得那么糟糕也没人嘲讽我，还给我捧场，真是太善良太温柔了。同时也感谢当时那么不要脸把图发出来然后才能坚持到现在的自己  ,无,无,无,2020/3/8 15:56,搜狗高速浏览器,405,1,92
IxEJQbbnN,杰埼。日更计划姿势系列。倒斗说想看拉丝~http://t.cn/A67kNfcP  原图 ,http://wx3.sinaimg.cn/large/7d7e1b98gy1gcmim100ssj207h07ttap.jpg,无,无,2020/3/8 14:43,搜狗高速浏览器,601,6,152
IxyKKfQ6c,评论里聊个梗【说出来了就可能不画了】  ,无,无,无,2020/3/7 23:28,搜狗高速浏览器,280,0,97
Ixwu03PER,杰埼。日更计划体位系列。有小可爱说想看揉奈子，挑了个方便揉的62号姿势http://t.cn/A67dyexQ【唉也没人催我更新】  ,无,无,无,2020/3/7 17:42,搜狗高速浏览器,374,9,226
IxkCJCBC0,杰埼。今天是有人点的边舔脖子边摸肚子【对肚子我也不知道为什么】  ,无,无,无,2020/3/6 11:30,搜狗高速浏览器,746,4,160
IxcVfqrvk,上次删掉的咕叽咕叽三图。我放个人网站上，试试看能看不~  ,无,无,无,2020/3/5 15:54,搜狗高速浏览器,214,10,147
IxbDGdMLz,《没人气漫画画手的日常》——好久没更了  原图 ,http://wx4.sinaimg.cn/large/7d7e1b98gy1gciy4zhlqvj20ng0zgjyi.jpg,无,无,2020/3/5 12:38,搜狗高速浏览器,832,32,225
IxbrycVbH,杰埼。73。  ,无,无,无,2020/3/5 12:08,搜狗高速浏览器,697,13,137
Ix6Dx7so2,讲真的，我比你们还期待每天更新  ,无,无,无,2020/3/4 23:54,微博国际版,374,1,65
Ix2GKiCWA,杰埼。正好接20。  ,无,无,无,2020/3/4 13:51,搜狗高速浏览器,602,9,95
Ix1Qr0VHi,杰埼。76。  ,无,无,无,2020/3/4 11:42,搜狗高速浏览器,621,6,104
IwWZf6ilC,刚有个小可爱打赏让我去听一拳的抓马，我现在才听了中学生那个，然后我现在满脑子那个超级老的小黄漫，就是两人一起淋雨回家，然后一起洗澡，然后，嗯，然后没了。小杰擅自决定老师是部长笑死我，这家伙说着尊敬，其实说一套做一套  ,无,无,无,2020/3/3 23:20,搜狗高速浏览器,187,2,25
IwVnuqeVE,今天手痛画不了也玩不了游戏【人类真是弱鸡只能肝一样东西不然身体吃不消】于是做小饼干，做了个葱香咸曲奇，当当当～  [组图共3张] 原图 ,"http://ww4.sinaimg.cn/large/7d7e1b98gy1gcgycripw9j21h50u01ky.jpg,http://ww4.sinaimg.cn/large/7d7e1b98gy1gcgycst2lcj21h50u0kjm.jpg,http://ww4.sinaimg.cn/large/7d7e1b98gy1gcgycu79hbj20u01dnkjm.jpg",无,无,2020/3/3 19:14,微博国际版,367,1,78
IwS5ikNCB,杰埼。46。日更可好？  ,无,无,无,2020/3/3 10:51,搜狗高速浏览器,688,6,163
IwKugzNNj,杰埼。37号姿势。打算做个日更系列做练习  ,无,无,无,2020/3/2 15:30,搜狗高速浏览器,686,8,129
IwBUG1Oq0,统计下，剩下的高票是46，还有37以前就画过的就不画了，例如65.带绳子的也略过，因为绑不住【杰扼腕叹息】  原图 ,http://wx4.sinaimg.cn/large/7d7e1b98gy1gcekcee7nqj20ew0ozk2e.jpg,无,无,2020/3/1 17:41,搜狗高速浏览器,234,3,78
IwBaz62qM,杰埼。另一个呼声高的是58。这个适合身高差大的CP，师徒才差3公分  ,无,无,无,2020/3/1 15:47,搜狗高速浏览器,589,5,119
IwuARdIPG,杰埼。26呼声比较高，那就来一发。  ,无,无,无,2020/2/29 23:03,搜狗高速浏览器,642,5,116
IwjYynSWl,杰埼，夜袭⑥。完~被大家催更我爽翻了~  ,无,无,无,2020/2/28 20:01,搜狗高速浏览器,671,6,160
Iwh1uwzz7,杰埼。夜袭⑤  ,无,无,无,2020/2/28 12:30,搜狗高速浏览器,645,2,159
Iwg4Iw4O9,杰埼。夜袭④老实说我是边画边想的，没想到画到4了，啧啧啧，催更的力量太大了  ,无,无,无,2020/2/28 10:05,搜狗高速浏览器,642,3,147
IwbM1oaU7,杰埼。夜袭③我感受到了催更力量！  ,无,无,无,2020/2/27 23:08,搜狗高速浏览器,630,3,176
IwayxmUje,杰埼。夜袭②，瞧瞧，大家的催更就是我更新的动力！让催更来得更猛烈些吧！【站悬崖边】  ,无,无,无,2020/2/27 20:02,搜狗高速浏览器,611,9,131
Iw9Ja1Yd2,杰埼。夜袭。  ,无,无,无,2020/2/27 17:55,搜狗高速浏览器,647,8,184
Iw8ER9bNn,杰埼。抱歉我没梗了  ,无,无,无,2020/2/27 15:12,搜狗高速浏览器,496,8,78
IvRcz0jTq,今天草鱼8.8一斤，买了条不到两斤的试了上次那个杀鱼的方式，肚子那里的骨头容易被我扯断，我得再回头看看。这样的肉块大些，吃着爽，鱼小也不需要特地把背刺弄出来【卡不了人】。做了少油版水煮鱼，放了红薯粉和菠菜【后悔没买油麦菜】，这就是晚餐啦～鱼头和鱼骨今晚煎好明天吃。  [组图共5张] 原图 ,"http://ww1.sinaimg.cn/large/7d7e1b98gy1gc8u75pbnaj20u01h5e82.jpg,http://ww1.sinaimg.cn/large/7d7e1b98gy1gc8u77cbnyj20u01h5x6q.jpg,http://ww3.sinaimg.cn/large/7d7e1b98gy1gc8u795xwnj20u01h5e82.jpg,http://ww3.sinaimg.cn/large/7d7e1b98gy1gc8u7ahvr7j21h50u0kjm.jpg,http://ww1.sinaimg.cn/large/7d7e1b98gy1gc8u7brq1mj21h50u07wi.jpg",无,无,2020/2/25 18:46,微博国际版,236,3,49
IvK0I0PXE,看到大大说父母支持了他大学后四年的生活费和学费，想起之前另一个大大在自学绘画期间两年多数时间也是父母给他经济支持。而，我自己和朋友有几个都是自己挣钱攒学费养活自己边学习的，有家里支持已经是非常非常非常顺利的人生了，我就不说在这样的家庭中成长是得到了多少帮助了。当然，至少父母支持我们读完大学了，而还有一批人，是高中学费都要自己挣的，至于哪些人更多，我不知道了                                 ,无,无,无,2020/2/25 0:27,微博国际版,197,4,29
IvyOMCWXT,杰埼。远程连接的玩法  ,无,无,无,2020/2/23 19:58,搜狗高速浏览器,597,8,94
Ivwwk6AQx,杰埼。我真的喜欢浴衣  ,无,无,无,2020/2/23 14:07,搜狗高速浏览器,545,5,67
IvngPA1Cs,关于存在，图一分享给大家看看能不能磕到。图二是今天别人给我发的，虽然杰诺斯办不到，巧天可以呀  [组图共2张] 原图 ,"http://ww4.sinaimg.cn/large/7d7e1b98gy1gc55zsc22kj20u079qhdu.jpg,http://ww1.sinaimg.cn/large/7d7e1b98gy1gc5611yoqij20f00qoq4u.jpg",无,无,2020/2/22 14:34,搜狗高速浏览器,223,7,38
IvfWDa5Uf,分析了下一些彩图分类哈我不喜欢做人设，我不喜欢给人物做外形设计啦，性格设计啦，身世啊什么的，不喜欢，所以我画不了那种绚丽美丽的人物立绘图。我更喜欢同人，不需要做设计。那设计一个原创主角去画各种彩图呢，这个需要一个幻想的那种画面会更好，那种天马行空的画面，倾向于表达感觉，但是这又是我的弱项。我一开始选漫画不是没有道理的呢……                  原图                             ,http://wx4.sinaimg.cn/large/7d7e1b98gy1gc49pzkmdnj201y028q2p.jpg,无,无,2020/2/21 19:55,搜狗高速浏览器,79,1,23
Iv8b8uzrM,对啦，大家不要为了节省食材啊，在冰箱的犄角旮旯里翻出几个月前吃烤鸭剩的甜面酱混着面条吃哈，会肚子痛哒，真的哈。【躺】  ,无,无,无,2020/2/21 0:09,微博国际版,167,1,55
IuUiuyD1e,杰埼。谁不想做这样的变态呢  ,无,无,无,2020/2/19 12:48,搜狗高速浏览器,560,7,116
IuNOX19aq,然后我真的去找参考了，这套怎么样  原图 ,http://wx3.sinaimg.cn/large/7d7e1b98gy1gc0tk39rncj20r00nvqjh.jpg,无,无,2020/2/18 20:19,搜狗高速浏览器,419,3,92
IuND2iLOe,杰埼。灵感来源那只叼着玩具想和猫玩的大金毛  原图 ,http://wx1.sinaimg.cn/large/7d7e1b98gy1gc0splivfnj20fr0nstcj.jpg,无,无,2020/2/18 19:50,搜狗高速浏览器,469,16,52
IuJNraOEb,有趣，没想到我经常反问的说话习惯，被当成了“活像站在道德制高点”。反问只是提出我的疑惑罢了。想问大家讨厌我反问吗？为什么讨厌？我想了解下我的说话方式让你们有什么感觉。不怕，我不挂人也不骂人也不拉黑，烤鸭说到做到~  ,无,无,无,2020/2/18 10:04,搜狗高速浏览器,245,1,100
IuJJ76wFi,说到画师因为转发少而删图的问题，其实我也有这毛病，只不过强忍下来了。我仔细琢磨自己的原因，是因为我觉得“做不好丢人”，而转发量就证明了自己没做好，于是无法面对证明自己“丢人”的证据就会想删图。但是我反复想着为什么做不好丢人，明明做不好是正常的啊，谁都无法在学习阶段做得好啊，谁也没办法永远把每件事做好啊。有的人是还没做就开始宣传自己做得多好了，而我不敢说，我会想着等我做好了再告诉大家。【所以我之前打卡就是为了打破自己的这种行为逻辑】这样的矛盾想法，我只能归咎于家庭教育影响，认为这是一种洗脑：你做不好就是丢人。                                 ,无,无,无,2020/2/18 9:54,搜狗高速浏览器,188,2,40
IuFCwygb7,想起之前PS4的韩国广告，老公瞒着妻子买了PS4，妻子很生气。虽然这是常见现象，但是男人们不觉得憋屈吗？为啥自己挣钱不能买自己喜欢的东西呢。后来想明白了，噢，这样的家庭其实就是契约式的家庭，契约就是男的挣钱，女的管家花钱，所以男人背着老婆随意处置金钱是违反契约的。不过，这样的契约大家不觉得有问题吗？                                 ,无,无,无,2020/2/17 23:26,微博国际版,361,2,179
IuDFWxZBA,存在的封面我终于画完了……  原图 ,http://wx3.sinaimg.cn/large/7d7e1b98gy1gbzkreprzoj213d0omn4z.jpg,无,无,2020/2/17 18:29,搜狗高速浏览器,383,16,49
IuDdUdTOI,我一开始还困惑为什么一边不让娱乐，一边又自己搞起娱乐了，还想着大概不是一拨人搞的。仔细想想，堵不如疏啊，于是让你们按照我们给的东西娱乐就好了，按照你们喜欢的方式搞一套就好了啊，这样你还是在我的控制下娱乐，同一伙人搞的，没毛病了。  ,无,无,无,2020/2/17 17:20,搜狗高速浏览器,184,4,35
IuBu9rfit,分享下最近研究色彩的心得，后面提到的练习方式在这里→http://t.cn/A6h6kzaE欢迎跟我探讨共同学习！  原图 ,http://wx3.sinaimg.cn/large/7d7e1b98gy1gbzay2e1mfj20nm217ti9.jpg,无,无,2020/2/17 12:55,搜狗高速浏览器,101,34,4
