微博,6
正文,1
同性恋,1
这,41
事儿,17
吧,30
，,86
其实,20
我,74
也,56
是,59
有,56
思考,1
变化,2
的,90
。,82
抛开,1
特别,10
懵懵懂懂,1
时期,1
不谈,1
最早,3
对,29
同性恋者,1
观点,1
接受,7
观念,1
可以,28
让,24
成为,2
一个,44
 ,99
“,48
更好,1
人,40
”,46
觉得,38
没法,9
和,41
感同身受,1
我们,24
之间,5
区别,3
但,48
愿意,5
世界,12
多样化,2
尊重,3
所有人,4
取向,1
在,54
这个,31
过程,8
中,10
没有,27
共情,1
追求,2
我要,8
后来,15
认识,1
了,77
一些,10
朋友,20
经历,2
事情,9
大概,16
某,2
时间段,2
开始,14
更,13
大,11
层面,2
上,36
来说,5
什么,33
不同,7
他们,21
情感,3
任何,6
我能,3
或多或少,2
地,18
理解,6
再,12
之后,14
某个,5
直观,2
意识,2
到,24
每个,9
都,46
群体,1
地方,2
被,25
规训,2
限制,1
（,22
当然,18
有好有坏,1
道德,1
嘛,6
）,22
某种意义,1
就是,30
也许,10
义务,2
敌视,1
站,2
一起,6
而,19
支持,5
就,55
等于,2
帮助,2
自己,27
好,21
会,32
带来,2
差不多,5
三个,2
阶段,2
以后,2
其他,10
说不定,1
呢,15
 ,97
按理说,1
现代,1
社会,3
不,45
讲,5
出身,1
大体上,1
人人平等,1
一般来说,1
不会,6
配,2
不配,1
但是,18
对于,5
那些,10
说,42
为什么,11
STEAM,1
不停,3
服,1
；,14
威胁,3
要,22
举报,2
伪装成,1
中二说,1
甚至,6
可能,26
真的,14
完全,7
不知,2
后果,1
真心,1
你们,15
玩游戏,3
发现,21
BOSE,1
出,15
无线,2
环绕,1
音箱,1
想,16
问问,3
玩意儿,5
能,26
适配,1
第一代,1
还是,27
第二代,1
Lifestyle,1
135,1
回音壁,1
吗,20
...,8
？,42
2003,1
年,11
左右,4
装修,1
想要,7
满屋,1
布满,1
电线,1
网线,1
开槽,1
价格,4
非常,5
昂贵,2
忘记,2
多少,4
钱,5
20,3
一米,1
来,11
着,19
反正,8
很,28
贵,4
只能,9
精打细算,1
放弃,2
许多,3
精妙,1
设计,7
想想也是,1
墙上,1
挖出,1
线槽,1
得,14
费劲,1
砸,3
几十块,1
用,20
下来,2
插座,1
少,2
不美,1
留下,3
遗憾,1
一天,3
看,27
淘宝,3
出现,12
一种,10
叫,8
开槽机,1
神奇,1
工具,1
看起来,8
操作,3
简单,4
方便,1
从,9
那时,1
现在,27
又,30
过,15
十年,1
知道,27
因为,15
新,5
降低,1
从头,1
喜欢,12
特稿,1
非,1
虚构,1
写作,1
叫法,1
大稿,1
说法,2
这些,15
词,5
太,11
华丽,2
媒体,3
报导,2
小说,2
一样,14
两个,6
仔细,3
想想,6
不能,13
确定,2
怎么,19
写出,2
它们,1
—,31
报道,2
功夫,1
文笔,1
费力,1
琐碎,1
找到,5
信息,4
去,15
跑,3
跟,12
聊,4
好多,6
人聊,1
或者,7
一件,2
事,6
了解,4
全部,2
细节,4
最,9
细微,1
东西,11
整个,4
并,5
重要,5
不仅如此,1
还,25
强调,4
有点儿,8
危险,3
掩盖,1
、,9
拿不准,1
道听途说,1
容易,6
洋洋自得,1
口吻,1
评价,4
暗示,1
议论,1
虚幻,1
影子,1
所以,22
是因为,3
它,18
过于,1
不是,27
名字,4
问题,17
所见,2
热衷于,2
好像,6
写,7
环节,1
至少,7
这样,13
只要,5
你,32
问,7
10,9
个人,5
那,17
技巧,1
锦上添花,1
不用,2
把,28
出来,7
只有,10
事问,1
2,10
时候,24
才,8
需要,4
雪中送炭,1
式,2
认真,4
推荐,3
一次,6
视频,5
注意,1
里,20
所有,7
素材,1
出自,1
快手,3
用户,2
数,1
一下,13
量,2
超过,1
100,2
条,2
包罗万象,1
时间,9
基本,3
涵盖,1
抗疫,1
范围,3
武汉,2
芸芸众生,1
然后,10
来自,5
于,9
这种,21
之前,17
做,21
糙,2
无数,4
倍,1
选择,2
作为,5
来源,2
理由,4
一致,1
首先,4
快,6
手上,3
多,13
其次,1
足够,6
真实,2
两者,1
同样,2
真诚地,1
认为,6
除了,1
很难,2
平台,2
提供,4
大量,2
朴素,2
影像,1
始终,1
原因,4
无数个,1
小,8
个体,2
积极,1
记录,3
表达,1
为名,1
不为利,1
所,3
只是,5
本身,5
乐趣,2
拍,1
先想,1
半天,3
当前,4
实在,2
宝贵,2
当前情况,1
特殊,1
学生,3
身份,2
非专业,1
拍摄者,1
团队,2
真正,3
实地,1
拍摄,2
难度,1
颇,1
高,10
而且,18
说真的,4
就算,9
无法,4
做到,3
如此,1
全面,2
更何况,1
专业,3
镜头,2
面前,5
这么,15
自然,2
鲜活,1
点子,2
很棒,1
更棒,1
普通人,1
手,3
经常,4
吃惊,5
快乐,2
幽默,1
时刻,1
虽然,12
平时,1
街上,1
擦肩而过,1
脸上,2
挺,10
冷漠,2
看到,18
相信,3
一面,1
还有,15
方向,3
海量,1
资源,3
编辑,1
剪辑,1
手法,2
整合,1
征得,1
