微博,1
正文,1
朋友,2
们,2
，,66
我,35
为,5
社交生活,1
真的,9
付出,1
了,50
太,8
多,3
…,10
 ,99
 ,99
[,36
组图,36
共,36
3,10
张,37
],36
原图,76
“,17
那不勒斯,2
四部曲,2
将,1
切身,1
推至,1
一个,11
重新,1
审视,1
自我,1
的,53
位置,1
上,7
这一,1
令人,3
不适,2
如坐针毡,1
。,63
包括,2
许多,2
层次,1
内容,1
除了,2
对,4
、,2
知识,1
友谊,1
性别,1
嫉妒,1
与,3
爱,2
来说,2
最为,1
艰难,1
也,12
是,23
面对,2
故乡,1
土地,1
人,6
生命,2
来,5
处,2
童年,1
真相,1
通过,1
保持,1
距离,1
而,2
清醒,1
提防,1
之物,1
贴近,1
便感,1
疏远,1
爱怜,1
便觉,1
抵触,1
之,2
从中,1
获得,1
丰富,1
却,3
屡屡,1
试图,1
从,7
这,17
中,3
剔除,1
之地,1
曾经,1
可能,4
成为,2
一切,2
最终,1
否定,1
疏离,1
流浪,1
无处,1
归依,1
自己,9
很多,3
读者,1
从莱农和莉,1
拉,1
身上,1
同时,3
看见,1
影子,1
一样,2
但,3
除此之外,1
看到,8
社区,1
叠加,1
于,1
乡土,1
之上,1
二者,1
重叠,1
使得,1
这部,1
剧集,1
仿若,1
千钧,1
长久,2
地压,1
在,22
心上,1
几,1
不可,2
说,10
仿佛,1
包含,2
此起彼伏,1
代代相传,1
暴力,1
冷漠,1
女性,2
甚至,1
所有人,2
隔绝,1
语言,1
标识,1
身份,1
肤浅,1
炫耀,1
和,16
轻易,1
欺凌,1
恶意,1
或,1
无意,1
虚伪,1
言行不一,1
早慧,1
女孩,2
悉数,1
参透,1
不为人知,1
所有,2
隐秘,1
纷争,1
城市边缘,1
被,10
遗忘,1
破败,1
地里,1
燃烧,1
欲,1
火,1
逃离,1
之念,1
是从,1
远处,1
海滩,1
带回,1
无人知晓,1
伤痕,1
屈辱,1
教育,2
完成,1
彼此,1
拒绝,1
它,1
甚于,1
一次,2
分离,1
无尽,1
|,1
天才,1
女友,1
男友,1
协同,1
写作,1
home,2
office,1
刚好,1
一个月,1
期间,2
出门,2
回,1
两,1
回去,1
超市,4
买,7
吃,8
一,3
邮局,1
给,5
房东,2
夫妇,2
寄点,1
防疫,2
物资,2
中间,1
经历,2
好,5
几次,1
心态,1
崩溃,1
昨天,2
开始,2
看,6
Black,1
is,2
new,1
orange,1
Piper,1
一句,1
话,2
击中,1
”,3
监狱,1
可怕,1
在于,2
当,3
你,7
退,1
无可,2
退时,1
不得不,1
真实,1
（,6
当然,1
包,1
挎,1
）,6
隔离,2
感到痛苦,1
原因,2
how,1
to,1
get,1
back,1
self,1
-,2
identity,1
不,11
知道,5
其他人,1
反正,1
又,8
读,2
哲学,1
全副武装,2
去,7
一趟,1
亚洲,1
终于,1
西湖,1
牛肉,1
羹,1
出锅,1
前,3
洒,1
一小,1
把,8
香菜,1
�,7
啊,3
终极,1
美味,1
～,6
2,24
今天,9
晚上,3
牧羊人,1
派,1
支付宝,6
：,9
有,1
问号,1
全世界,1
都,12
玩动森,1
游戏机,1
在家,1
地,2
下午,1
已经,2
起,1
心动,1
念,2
再,4
一台,1
日式,1
轻,1
乳酪,1
没有,5
小,2
圆盘,1
卖,3
相差,1
点,2
但是,4
起来,3
还,7
行,2
随便,2
冻,1
芝士,1
蛋糕,1
小试牛刀,1
Poke,1
Bowl,1
+,1
Tom,1
yum,1
soup,1
整个,2
三月,1
最好,1
一顿,2
Cin,1
cin,1
收到,1
医院,1
感谢信,1
一刻,1
很,7
想,9
哭,3
太不容易,1
希望,2
笼罩,1
欧洲,2
疫情,3
阴云,1
尽快,1
消散,1
正常,1
上班,1
出去玩,2
躺,3
沙发,1
云游四方,1
今晚,2
吃顿,1
喝点,1
缓缓,2
怀念,1
过往,1
好日子,1
春意盎然,1
心向往之,1
关于,1
权利,1
基础,1
就算,1
做,2
不到,1
基本,1
公民,2
普及,1
这种,1
最,4
朴素,1
人类,1
情感,1
能,5
体会,1
一下,4
吧,3
个人,3
法律,1
明确,1
禁止,2
皆,2
可为,1
公权力,1
授权,1
想想,1
监督,1
事儿,3
什么,5
情形,1
下,4
成立,1
举报,1
这个,5
按钮,1
按,1
谁,5
别,1
没事,2
瞎,2
JB,2
搞,3
秘密警察,1
一套,1
满大街,1
疯,1
逼,2
保不齐,1
就,9
你家,1
西兰花,1
毫无,1
感情,1
只想,1
肉,1
升级,1
囤,1
一波,1
一次性,1
橡胶,1
手套,1
惜命,1
如,1
达芙妮,1
一天,3
本狗,1
跑,1
累,2
哈哈哈哈,2
怪,1
吓人,1
储藏室,1
变,2
小卖部,1
小破,1
站,2
股票,1
上周,2
腾讯,1
音乐,1
阿里,1
留,1
一会儿,2
搏,1
一搏,1
奔驰,1
夏利,1
美好,1
锻炼,2
听说,1
德国,5
瑞士,1
口罩,3
截胡,1
本,2
精神,2
瑞士人,2
表示,1
强烈,1
谴责,1
几天,4
一张,1
病毒传播,1
图,1
想到,1
冷笑,1
这件,1
事上,1
入侵,1
波兰,1
做饭,1
时候,2
听,1
海马,1
星球,1
女,1
嘉宾,1
难以想象,3
如果,2
二十几岁,1
到,8
那会,1
怎样,2
人生,1
不是,7
呢,8
时读,1
亦,1
舒读,1
张爱玲,1
一层,2
挣脱,1
浪漫主义,1
束缚,1
what,1
a,1
waste,1
.,6
每个,1
二十岁,1
本书,1
春天,1
感觉,3
一箱,1
Riesling,1
collection,1
卖家,1
还给,1
写,3
卡片,1
精致,2
小段,2
最近,1
觉得,4
今年,1
好运气,1
配额,1
快要,2
透支,1
光,1
1,1
月,2
中下旬,1
国内,1
开完,1
年,1
会,3
之后,1
breakout,1
上旬,1
米兰,4
出差,3
回来,1
后,3
意大利,5
突发,1
杜塞,1
参展,1
狂欢节,1
前一天,1
返回,1
家里,1
接着,1
北威州,1
大规模,1
确诊,2
要不是,1
人品,1
爆棚,1
就是,6
恶魔,1
本魔,1
